word,n_gram_score,pos,frequency,tf_idf,inf,match_count,volume_count,source
characterizing monic,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
chosen,2,VBN,1,0.000909674657534,-0.000540580143281,16723495,2478143,1
circular,2,VBP,1,0.000909674657534,-0.000540580143281,5956410,1186938,1
circular analog,10,NN,1,0.000909674657534,-0.000540580143281,53,49,1
circular domains,10,NNS,1,0.000909674657534,-0.000540580143281,921,417,1
circular hypothesis,10,NN,1,0.000909674657534,-0.000540580143281,222,161,1
circular spectrahedra,10,NN,1,0.000909674657534,-0.000540580143281,,,1
circular spectrahedron,10,NN,1,0.000909674657534,-0.000540580143281,,,1
circular symmetry,10,NN,1,0.000909674657534,-0.000540580143281,7492,4288,1
cit,2,NNS,1,0.000909674657534,-0.000540580143281,6151761,319908,1
claim,2,NN,1,0.000909674657534,-0.000540580143281,24261091,2240328,1
claimed,2,VBD,1,0.000909674657534,-0.000540580143281,11712248,1855938,1
classical examples,10,NNS,1,0.000909674657534,-0.000540580143281,11975,10833,1
classifying,2,VBG,1,0.000909674657534,-0.000540580143281,700204,359596,1
closely,2,RB,1,0.000909674657534,-0.000540580143281,17229062,2535349,1
closely connected,10,VBD,1,0.000909674657534,-0.000540580143281,504732,308871,1
collected,2,VBN,1,0.000909674657534,-0.000540580143281,11569871,1999832,1
column matrix,10,VBP,1,0.000909674657534,-0.000540580143281,25721,7711,1
combinations,2,NNS,1,0.000909674657534,-0.000540580143281,5126241,1150978,1
comes,2,VBZ,1,0.000909674657534,-0.000540580143281,36383711,2857692,1
commuting letters,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
commuting variables,10,NNS,1,0.000909674657534,-0.000540580143281,912,455,1
compact,2,NN,1,0.000909674657534,-0.000540580143281,4420806,1036987,1
compact convex,10,NN,1,0.000909674657534,-0.000540580143281,9026,1961,1
compactness,2,JJ,1,0.000909674657534,-0.000540580143281,226522,118852,1
completely,2,RB,1,0.000909674657534,-0.000540580143281,25259169,2664972,1
completely positive,10,JJ,1,0.000909674657534,-0.000540580143281,8030,4398,1
completion,2,NN,1,0.000909674657534,-0.000540580143281,5286934,1361338,1
complex Banach,10,NN,1,0.000909674657534,-0.000540580143281,3998,970,1
complex conjugation,10,VBP,1,0.000909674657534,-0.000540580143281,12241,5231,1
complex numbers,10,NNS,1,0.000909674657534,-0.000540580143281,250457,33846,1
compression,2,NN,1,0.000909674657534,-0.000540580143281,3979182,379252,1
compute,2,JJ,1,0.000909674657534,-0.000540580143281,2356983,375446,1
computing,2,VBG,1,0.000909674657534,-0.000540580143281,2709641,407557,1
conclude,2,NN,1,0.000909674657534,-0.000540580143281,6776340,1516493,1
concludes,2,VBZ,1,0.000909674657534,-0.000540580143281,3134012,945571,1
conclusion,2,NN,1,0.000909674657534,-0.000540580143281,15583270,2160555,1
conclusion follows,10,VBZ,1,0.000909674657534,-0.000540580143281,49024,32736,1
condition,2,NN,1,0.000909674657534,-0.000540580143281,40475540,2619659,1
connected,2,VBN,1,0.000909674657534,-0.000540580143281,18331779,2257578,1
consequently,2,RB,1,0.000909674657534,-0.000540580143281,6911269,1404688,1
consideration,2,NN,1,0.000909674657534,-0.000540580143281,18867941,2211617,1
consists,2,VBZ,1,0.000909674657534,-0.000540580143281,15258027,1845989,1
constant,2,VBP,1,0.000909674657534,-0.000540580143281,27791277,2493384,1
contained fashion,10,NN,1,0.000909674657534,-0.000540580143281,398,383,1
context,2,NN,1,0.000909674657534,-0.000540580143281,17914226,1368828,1
continuity,2,NN,1,0.000909674657534,-0.000540580143281,4194185,958859,1
contraction matrices,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
contractive conjugation,10,NN,1,0.000909674657534,-0.000540580143281,,,1
contradicts,2,VBZ,1,0.000909674657534,-0.000540580143281,620832,341832,1
contrast,2,NN,1,0.000909674657534,-0.000540580143281,19444573,2094305,1
control,2,NN,1,0.000909674657534,-0.000540580143281,77492036,2733142,1
control theory,10,NN,1,0.000909674657534,-0.000540580143281,105801,25417,1
conventional,2,JJ,1,0.000909674657534,-0.000540580143281,8651519,1362952,1
converges,2,NNS,1,0.000909674657534,-0.000540580143281,700790,106534,1
converging,2,VBG,1,0.000909674657534,-0.000540580143281,614869,296319,1
converse,2,JJ,1,0.000909674657534,-0.000540580143281,1647508,735078,1
converse,2,NN,1,0.000909674657534,-0.000540580143281,1647508,735078,1
convex,2,NNS,1,0.000909674657534,-0.000540580143281,2228323,259897,1
convex Positivstellensatz,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
convex algebraic,10,VBZ,1,0.000909674657534,-0.000540580143281,,,1
convex assumption,10,NN,1,0.000909674657534,-0.000540580143281,,,1
convex free,10,VBP,1,0.000909674657534,-0.000540580143281,316,277,1
convex semi-algebraic,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
convex subset,10,NN,1,0.000909674657534,-0.000540580143281,17917,3691,1
convexEW,2,NN,1,0.000909674657534,-0.000540580143281,,,1
convexity DDSS,10,NN,1,0.000909674657534,-0.000540580143281,,,1
convexity approach,10,NN,1,0.000909674657534,-0.000540580143281,,,1
convexity phenomena,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
coordinate,2,JJ,1,0.000909674657534,-0.000540580143281,3682839,653241,1
cor[theorem]Corollarylemma[theorem]Lemmasublemma[theorem]Sublemmaprop[theorem]Propositiondefinition[theorem]Definitionalg[theorem]Algorithmremark[theorem]Remarkrem[theorem]Remarkconj[theorem]Conjecturequestion[theorem]Questionexample[theorem]Examplethm[theorem]Theoremlem[theorem]LemmaCor[theorem]Corollarydefi[theorem]Definitionlemma*Lemma,2,NN,1,0.000909674657534,-0.000540580143281,,,1
core,2,NN,1,0.000909674657534,-0.000540580143281,10194915,1450013,1
core motivation,10,NN,1,0.000909674657534,-0.000540580143281,860,669,1
corollary,2,JJ,1,0.000909674657534,-0.000540580143281,849914,410027,1
corresponding eigenspace,10,NN,1,0.000909674657534,-0.000540580143281,811,545,1
cr,2,VBP,1,0.000909674657534,-0.000540580143281,1569567,149654,1
cross,2,JJ,1,0.000909674657534,-0.000540580143281,26295875,2565943,1
cross,2,VBP,1,0.000909674657534,-0.000540580143281,26295875,2565943,1
cross term,10,JJ,1,0.000909674657534,-0.000540580143281,3861,2036,1
cross term,10,NN,1,0.000909674657534,-0.000540580143281,3861,2036,1
cross terms,10,VBP,1,0.000909674657534,-0.000540580143281,8600,4130,1
d-,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
d-e,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
d=,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
d=,2,VBP,1,0.000909674657534,-0.000540580143281,,,1
dM,2,NN,1,0.000909674657534,-0.000540580143281,1066081,118348,1
dOHMP09,2,VBP,1,0.000909674657534,-0.000540580143281,,,1
darkbluergb0,2,NN,1,0.000909674657534,-0.000540580143281,,,1
de,2,IN,1,0.000909674657534,-0.000540580143281,119093390,2366972,1
de Oliveira,10,VB,1,0.000909674657534,-0.000540580143281,48907,15942,1
dealing,2,VBG,1,0.000909674657534,-0.000540580143281,11424327,2048646,1
decomposing,2,VBG,1,0.000909674657534,-0.000540580143281,324709,143495,1
decomposition A=A,10,NN,1,0.000909674657534,-0.000540580143281,,,1
decompositions,2,NNS,1,0.000909674657534,-0.000540580143281,109224,33039,1
decompositions yields,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
define,2,JJ,1,0.000909674657534,-0.000540580143281,10247176,1572617,1
define,2,VB,1,0.000909674657534,-0.000540580143281,10247176,1572617,1
defining tuples,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
definite,2,JJ,1,0.000909674657534,-0.000540580143281,10392911,1733259,1
definite,2,NN,1,0.000909674657534,-0.000540580143281,10392911,1733259,1
deg,2,JJ,1,0.000909674657534,-0.000540580143281,705222,67011,1
degree,2,VBP,1,0.000909674657534,-0.000540580143281,37796807,2636136,1
denote self-adjoint,10,NN,1,0.000909674657534,-0.000540580143281,,,1
denoted,2,VBD,1,0.000909674657534,-0.000540580143281,1811713,392215,1
denoted,2,VBN,1,0.000909674657534,-0.000540580143281,1811713,392215,1
denoting,2,VBG,1,0.000909674657534,-0.000540580143281,908466,316008,1
dense,2,RB,1,0.000909674657534,-0.000540580143281,4757659,1056340,1
dense subset,10,NN,1,0.000909674657534,-0.000540580143281,15907,4625,1
depends,2,VBZ,1,0.000909674657534,-0.000540580143281,15158804,2062100,1
describe,2,NN,1,0.000909674657534,-0.000540580143281,14921669,2247815,1
describe free,10,VBP,1,0.000909674657534,-0.000540580143281,769,710,1
described,2,VBN,1,0.000909674657534,-0.000540580143281,43834932,2650403,1
described entirely,10,RB,1,0.000909674657534,-0.000540580143281,1535,1487,1
desired block,10,NN,1,0.000909674657534,-0.000540580143281,1852,1159,1
desired conclusion,10,NN,1,0.000909674657534,-0.000540580143281,17669,10666,1
detailed,2,JJ,1,0.000909674657534,-0.000540580143281,12203155,1955898,1
detailed boundary,10,VBP,1,0.000909674657534,-0.000540580143281,407,375,1
determines,2,NNS,1,0.000909674657534,-0.000540580143281,4443208,1110510,1
diagonalized,2,VBD,1,0.000909674657534,-0.000540580143281,20607,8196,1
diagrams,2,NNS,1,0.000909674657534,-0.000540580143281,2309143,479722,1
diagrams dOHMP09,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
dimensional subspace,10,VBP,1,0.000909674657534,-0.000540580143281,29408,8834,1
direct,2,NN,1,0.000909674657534,-0.000540580143281,35864859,2673541,1
direct proof,10,NN,1,0.000909674657534,-0.000540580143281,65188,46723,1
discussed,2,VBD,1,0.000909674657534,-0.000540580143281,25355528,2237915,1
distinct indices,10,NNS,1,0.000909674657534,-0.000540580143281,1774,1246,1
distinct unimodular,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
dn,2,NN,1,0.000909674657534,-0.000540580143281,216687,50161,1
ease,2,NN,1,0.000909674657534,-0.000540580143281,8584630,2115496,1
easy,2,JJ,1,0.000909674657534,-0.000540580143281,30173214,2840736,1
edited,2,VBD,1,0.000909674657534,-0.000540580143281,7172163,1108878,1
editors,2,NNS,1,0.000909674657534,-0.000540580143281,4072141,897651,1
edu,2,NN,1,0.000909674657534,-0.000540580143281,172726,83059,1
edu 1Research,10,NN,1,0.000909674657534,-0.000540580143281,,,1
edu 3Research,10,NN,1,0.000909674657534,-0.000540580143281,,,1
eevert,2,NN,1,0.000909674657534,-0.000540580143281,,,1
eevert ucsd,10,VBZ,1,0.000909674657534,-0.000540580143281,,,1
effective version,10,NN,1,0.000909674657534,-0.000540580143281,2000,1741,1
effective version,10,VBP,1,0.000909674657534,-0.000540580143281,2000,1741,1
eigenspace,2,NN,1,0.000909674657534,-0.000540580143281,19656,3570,1
elementary,2,JJ,1,0.000909674657534,-0.000540580143281,6380059,1101723,1
elementary self-contained,10,JJ,1,0.000909674657534,-0.000540580143281,84,76,1
emerging,2,VBG,1,0.000909674657534,-0.000540580143281,3955087,1125143,1
emerging areas,10,JJ,1,0.000909674657534,-0.000540580143281,5292,4308,1
endow,2,VBZ,1,0.000909674657534,-0.000540580143281,346604,244230,1
engineering,2,NN,1,0.000909674657534,-0.000540580143281,7586668,935916,1
engineering problems,10,NNS,1,0.000909674657534,-0.000540580143281,72556,42933,1
entirely,2,RB,1,0.000909674657534,-0.000540580143281,24988286,2561075,1
entry is=-1,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
entrywise,2,NN,1,0.000909674657534,-0.000540580143281,519,244,1
equal,2,JJ,1,0.000909674657534,-0.000540580143281,37911772,2608629,1
equal zero,10,NN,1,0.000909674657534,-0.000540580143281,62983,31574,1
equality,2,NN,1,0.000909674657534,-0.000540580143281,6651891,1053059,1
equations imply,10,RB,1,0.000909674657534,-0.000540580143281,4885,4085,1
equationsection,2,NN,1,0.000909674657534,-0.000540580143281,,,1
equivalent,2,VBP,1,0.000909674657534,-0.000540580143281,13752172,1772476,1
equivalent suffices,10,NNS,1,0.000909674657534,-0.000540580143281,,,1
equivalently,2,RB,1,0.000909674657534,-0.000540580143281,226767,79491,1
equivalently endow,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
established,2,VBD,1,0.000909674657534,-0.000540580143281,38246582,2549101,1
establishing,2,VBG,1,0.000909674657534,-0.000540580143281,6663249,1569381,1
etc,2,FW,1,0.000909674657534,-0.000540580143281,1929981,429933,1
evaluate,2,VBP,1,0.000909674657534,-0.000540580143281,5372726,954284,1
evaluating entrywise,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
evaluation,2,NN,1,0.000909674657534,-0.000540580143281,12238551,1010220,1
evaluations extend,10,VBP,1,0.000909674657534,-0.000540580143281,44,42,1
evaluations produce,10,VBP,1,0.000909674657534,-0.000540580143281,226,210,1
evidently,2,RB,1,0.000909674657534,-0.000540580143281,7127289,1270087,1
exaExample[section],2,FW,1,0.000909674657534,-0.000540580143281,,,1
exactness,2,JJ,1,0.000909674657534,-0.000540580143281,509231,285540,1
examples,2,NNS,1,0.000909674657534,-0.000540580143281,19112668,2019345,1
except,2,IN,1,0.000909674657534,-0.000540580143281,41438635,2947800,1
exist,2,JJ,1,0.000909674657534,-0.000540580143281,20669986,2397507,1
exist,2,NN,1,0.000909674657534,-0.000540580143281,20669986,2397507,1
exist,2,VBP,1,0.000909674657534,-0.000540580143281,20669986,2397507,1
exist positive,10,JJ,1,0.000909674657534,-0.000540580143281,10479,5118,1
exits,2,NNS,1,0.000909674657534,-0.000540580143281,789194,295003,1
exits positive,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
exp,2,NN,1,0.000909674657534,-0.000540580143281,2179909,156593,1
expansions,2,NNS,1,0.000909674657534,-0.000540580143281,508831,185158,1
express,2,JJ,1,0.000909674657534,-0.000540580143281,15880374,2297164,1
expressions,2,NNS,1,0.000909674657534,-0.000540580143281,7591782,1520317,1
fashion,2,NN,1,0.000909674657534,-0.000540580143281,12506782,2142445,1
final,2,JJ,1,0.000909674657534,-0.000540580143281,31861942,2718753,1
finally,2,RB,1,0.000909674657534,-0.000540580143281,30122661,2675215,1
finally T=T,10,VBD,1,0.000909674657534,-0.000540580143281,,,1
finishing,2,VBG,1,0.000909674657534,-0.000540580143281,2393906,983945,1
finite intersection,10,NN,1,0.000909674657534,-0.000540580143281,6978,1976,1
fixed,2,VBD,1,0.000909674657534,-0.000540580143281,23349320,2407200,1
fixed tuple,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
flow,2,NN,1,0.000909674657534,-0.000540580143281,27736329,2156183,1
flow diagrams,10,NNS,1,0.000909674657534,-0.000540580143281,48419,14847,1
follow,2,VBP,1,0.000909674657534,-0.000540580143281,33486834,2926377,1
follow immediately,10,RB,1,0.000909674657534,-0.000540580143281,47563,40906,1
formula,2,NN,1,0.000909674657534,-0.000540580143281,11985228,1314939,1
formulas,2,NNS,1,0.000909674657534,-0.000540580143281,3329847,607696,1
framework,2,NN,1,0.000909674657534,-0.000540580143281,7979434,1195908,1
free algebra,10,JJ,1,0.000909674657534,-0.000540580143281,3187,716,1
free analog,10,NN,1,0.000909674657534,-0.000540580143281,213,174,1
free basic,10,VB,1,0.000909674657534,-0.000540580143281,2326,1858,1
free circular,10,NN,1,0.000909674657534,-0.000540580143281,1458,979,1
free convexity,10,NN,1,0.000909674657534,-0.000540580143281,,,1
free neighborhood,10,NN,1,0.000909674657534,-0.000540580143281,643,611,1
free polynomial,10,JJ,1,0.000909674657534,-0.000540580143281,278,121,1
free semi-algebraic,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
free spectrahedron,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
free variables,10,VBZ,1,0.000909674657534,-0.000540580143281,29747,5429,1
freely noncommuting,10,VBG,1,0.000909674657534,-0.000540580143281,,,1
function theory,10,JJ,1,0.000909674657534,-0.000540580143281,24149,9493,1
functional calculus,10,JJ,1,0.000909674657534,-0.000540580143281,8811,1843,1
functions,2,NNS,1,0.000909674657534,-0.000540580143281,26235168,1813802,1
g-tuple A=,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
g-tuples,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
generalizations,2,NNS,1,0.000909674657534,-0.000540580143281,1331361,461160,1
generated,2,JJ,1,0.000909674657534,-0.000540580143281,8750423,1245455,1
generated,2,VBD,1,0.000909674657534,-0.000540580143281,8750423,1245455,1
generated,2,VBN,1,0.000909674657534,-0.000540580143281,8750423,1245455,1
generic,2,JJ,1,0.000909674657534,-0.000540580143281,2628670,608978,1
generic matrix,10,VBP,1,0.000909674657534,-0.000540580143281,871,453,1
geometric,2,JJ,1,0.000909674657534,-0.000540580143281,2121487,404913,1
geometric argument,10,NN,1,0.000909674657534,-0.000540580143281,3288,2277,1
goal,2,NN,1,0.000909674657534,-0.000540580143281,15696945,1931917,1
grant,2,JJ,1,0.000909674657534,-0.000540580143281,10078683,1582743,1
grant,2,NN,1,0.000909674657534,-0.000540580143281,10078683,1582743,1
grant DMS,10,NN,1,0.000909674657534,-0.000540580143281,2177,1214,1
grant DMS-1361501,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
grants,2,VBZ,1,0.000909674657534,-0.000540580143281,4368757,864406,1
grants P1-0222,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
graphs,2,NN,1,0.000909674657534,-0.000540580143281,1798981,313271,1
heavily,2,RB,1,0.000909674657534,-0.000540580143281,8253948,1942708,1
heavily investigated,10,VBD,1,0.000909674657534,-0.000540580143281,626,593,1
hence reducing,10,VBG,1,0.000909674657534,-0.000540580143281,4958,4646,1
holomorphic,2,JJ,1,0.000909674657534,-0.000540580143281,195053,5977,1
holomorphic functions,10,NNS,1,0.000909674657534,-0.000540580143281,22204,2794,1
homogeneity,2,NN,1,0.000909674657534,-0.000540580143281,749275,282269,1
homogeneous operator,10,NN,1,0.000909674657534,-0.000540580143281,513,284,1
ht,2,NN,1,0.000909674657534,-0.000540580143281,510868,77024,1
hyperplane,2,NN,1,0.000909674657534,-0.000540580143281,109826,13109,1
hypotheses,2,NNS,1,0.000909674657534,-0.000540580143281,2897982,500063,1
hypothesis,2,JJ,1,0.000909674657534,-0.000540580143281,8850385,890869,1
i=,2,VBP,1,0.000909674657534,-0.000540580143281,,,1
i=1,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
i=1,2,VBP,1,0.000909674657534,-0.000540580143281,,,1
identify,2,NN,1,0.000909674657534,-0.000540580143281,12430408,1749989,1
identity matrices,10,NNS,1,0.000909674657534,-0.000540580143281,3375,2345,1
identity matrix,10,NN,1,0.000909674657534,-0.000540580143281,93049,24872,1
ij,2,JJ,1,0.000909674657534,-0.000540580143281,388185,159350,1
ij,2,VBP,1,0.000909674657534,-0.000540580143281,388185,159350,1
immediate,2,JJ,1,0.000909674657534,-0.000540580143281,17609285,2340304,1
immediate goal,10,NN,1,0.000909674657534,-0.000540580143281,40595,35835,1
immediately follows,10,VBZ,1,0.000909674657534,-0.000540580143281,106150,78776,1
immediately imply,10,JJ,1,0.000909674657534,-0.000540580143281,2302,2033,1
imply,2,JJ,1,0.000909674657534,-0.000540580143281,4376172,1252857,1
imply,2,VBP,1,0.000909674657534,-0.000540580143281,4376172,1252857,1
important,2,JJ,1,0.000909674657534,-0.000540580143281,106469653,3081755,1
including,2,VBG,1,0.000909674657534,-0.000540580143281,53725719,2839140,1
inclusion map,10,JJ,1,0.000909674657534,-0.000540580143281,7980,1971,1
indexed,2,JJ,1,0.000909674657534,-0.000540580143281,851501,233805,1
indicate,2,NN,1,0.000909674657534,-0.000540580143281,17998987,2182912,1
inequalities,2,NNS,1,0.000909674657534,-0.000540580143281,1328660,345703,1
initial,2,JJ,1,0.000909674657534,-0.000540580143281,19756065,1864105,1
int,2,NN,1,0.000909674657534,-0.000540580143281,2850836,150194,1
interested,2,JJ,1,0.000909674657534,-0.000540580143281,19241703,2465383,1
interior,2,NN,1,0.000909674657534,-0.000540580143281,9586649,1490785,1
intersect,2,VBP,1,0.000909674657534,-0.000540580143281,899658,299381,1
intersection property,10,NN,1,0.000909674657534,-0.000540580143281,6505,1406,1
invariant free,10,NN,1,0.000909674657534,-0.000540580143281,66,60,1
invariant free,10,VBP,1,0.000909674657534,-0.000540580143281,66,60,1
invariants,2,NNS,1,0.000909674657534,-0.000540580143281,219139,29706,1
invertible,2,JJ,1,0.000909674657534,-0.000540580143281,173073,19198,1
invertible,2,NN,1,0.000909674657534,-0.000540580143281,173073,19198,1
investigated,2,VBN,1,0.000909674657534,-0.000540580143281,3950966,1015207,1
investigates,2,NNS,1,0.000909674657534,-0.000540580143281,322524,201433,1
investigates spectrahedra,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
irreducibility,2,JJ,1,0.000909674657534,-0.000540580143281,39282,16768,1
irreducibility condition,10,VBP,1,0.000909674657534,-0.000540580143281,220,146,1
irreducibly,2,RB,1,0.000909674657534,-0.000540580143281,47277,24484,1
is=-1,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
isometric,2,NN,1,0.000909674657534,-0.000540580143281,336537,48301,1
isometric matrix,10,NN,1,0.000909674657534,-0.000540580143281,,,1
itA,2,JJ,1,0.000909674657534,-0.000540580143281,585433,127766,1
itA determines,10,NNS,1,0.000909674657534,-0.000540580143281,103,58,1
itA s=U,10,NN,1,0.000909674657534,-0.000540580143281,,,1
itWA,2,JJ,1,0.000909674657534,-0.000540580143281,308,216,1
itWA sW,10,NN,1,0.000909674657534,-0.000540580143281,,,1
item,2,JJ,1,0.000909674657534,-0.000540580143281,10313272,1386085,1
ix,2,NN,1,0.000909674657534,-0.000540580143281,5061150,1102546,1
j+1,2,VBP,1,0.000909674657534,-0.000540580143281,118719,72997,1
j+A,2,NN,1,0.000909674657534,-0.000540580143281,132614,60226,1
j-1,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
j-A,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
j-A,2,NN,1,0.000909674657534,-0.000540580143281,,,1
j-A jx,10,NN,1,0.000909674657534,-0.000540580143281,,,1
j-th column,10,NN,1,0.000909674657534,-0.000540580143281,,,1
j-th entry,10,NN,1,0.000909674657534,-0.000540580143281,,,1
j= I-C,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
j=1,2,NNS,1,0.000909674657534,-0.000540580143281,,,1
j=1/2,2,NN,1,0.000909674657534,-0.000540580143281,303496017,3016822,1
j=1/2i,2,NN,1,0.000909674657534,-0.000540580143281,248426,130936,1
j>,2,JJ,1,0.000909674657534,-0.000540580143281,764,704,1
j>,2,NN,1,0.000909674657534,-0.000540580143281,764,704,1
j],2,NNS,1,0.000909674657534,-0.000540580143281,,,1
jx,2,NN,1,0.000909674657534,-0.000540580143281,26647,18315,1
k+1,2,FW,1,0.000909674657534,-0.000540580143281,49536,29752,1
k+1,2,VBD,1,0.000909674657534,-0.000540580143281,49536,29752,1
k+1,2,VBP,1,0.000909674657534,-0.000540580143281,49536,29752,1
k<,2,NN,1,0.000909674657534,-0.000540580143281,,,1
k<,2,NNS,1,0.000909674657534,-0.000540580143281,,,1
k=,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
k=,2,NN,1,0.000909674657534,-0.000540580143281,,,1
k>0,2,JJ,1,0.000909674657534,-0.000540580143281,,,1
kernel,2,NNS,1,0.000909674657534,-0.000540580143281,1489307,298395,1
klep,2,NNP,1,0.000909674657534,-0.000540580143281,1864,533,1
klep auckland,10,NN,1,0.000909674657534,-0.000540580143281,,,1
kv,2,NN,1,0.000909674657534,-0.000540580143281,242559,27110,1
latter,2,RBR,1,0.000909674657534,-0.000540580143281,38121254,2404234,1
lemma,2,NN,1,0.000909674657534,-0.000540580143281,1248697,36158,1
lemma,2,VBP,1,0.000909674657534,-0.000540580143281,1248697,36158,1
lemma completes,10,NNS,1,0.000909674657534,-0.000540580143281,262,235,1
lemmas,2,JJ,1,0.000909674657534,-0.000540580143281,120175,20193,1
lemmas,2,NN,1,0.000909674657534,-0.000540580143281,120175,20193,1
lemmas preliminary,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
length,2,NN,1,0.000909674657534,-0.000540580143281,39152570,2673438,1
limiting,2,VBG,1,0.000909674657534,-0.000540580143281,4125117,1062246,1
limiting argument,10,JJ,1,0.000909674657534,-0.000540580143281,1618,1032,1
linear Gleichstellensatz,10,NN,1,0.000909674657534,-0.000540580143281,,,1
linear combinations,10,NNS,1,0.000909674657534,-0.000540580143281,125165,32944,1
linear mapping,10,VBG,1,0.000909674657534,-0.000540580143281,28903,5815,1
linear matrix,10,NN,1,0.000909674657534,-0.000540580143281,3930,1991,1
linear pencil,10,JJ,1,0.000909674657534,-0.000540580143281,505,165,1
linear pencil,10,VBP,1,0.000909674657534,-0.000540580143281,505,165,1
linear system,10,NN,1,0.000909674657534,-0.000540580143281,170674,29282,1
loc,2,NN,1,0.000909674657534,-0.000540580143281,807493,114427,1
longest,2,JJS,1,0.000909674657534,-0.000540580143281,2462552,1092575,1
m+1,2,$,1,0.000909674657534,-0.000540580143281,139523,65250,1
m+1,2,JJ,1,0.000909674657534,-0.000540580143281,139523,65250,1
m+1,2,NNS,1,0.000909674657534,-0.000540580143281,139523,65250,1
m+1,2,RB,1,0.000909674657534,-0.000540580143281,139523,65250,1
m+1,2,VBP,1,0.000909674657534,-0.000540580143281,139523,65250,1
m+1=,2,NN,1,0.000909674657534,-0.000540580143281,,,1
m+1=j,2,VBD,1,0.000909674657534,-0.000540580143281,,,1
m+n,2,FW,1,0.000909674657534,-0.000540580143281,54121,23140,1
m>,2,NN,1,0.000909674657534,-0.000540580143281,659,569,1
main theorem,10,NN,1,0.000909674657534,-0.000540580143281,20366,7744,1
major,2,JJ,1,0.000909674657534,-0.000540580143281,48627834,2287915,1
major theme,10,JJ,1,0.000909674657534,-0.000540580143281,125032,92377,1
map,2,NNS,1,0.000909674657534,-0.000540580143281,11842787,1459655,1
mapping,2,VBG,1,0.000909674657534,-0.000540580143281,2676284,365432,1
math ucsd,10,NN,1,0.000909674657534,-0.000540580143281,,,1
math ufl,10,NN,1,0.000909674657534,-0.000540580143281,,,1
matrices,2,VBZ,1,0.000909674657534,-0.000540580143281,1892339,160127,1
matrices A=,10,POS,1,0.000909674657534,-0.000540580143281,,,1
matricial Hahn-Banach,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
matricial relaxation,10,NN,1,0.000909674657534,-0.000540580143281,,,1
matrix algebras,10,JJ,1,0.000909674657534,-0.000540580143281,2645,830,1
matrix balanced,10,VBN,1,0.000909674657534,-0.000540580143281,,,1
matrix convex,10,FW,1,0.000909674657534,-0.000540580143281,,,1
matrix convex,10,VBD,1,0.000909674657534,-0.000540580143281,,,1
matrix convexEW,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
matrix convexity,10,NN,1,0.000909674657534,-0.000540580143281,,,1
matrix invariants,10,NNS,1,0.000909674657534,-0.000540580143281,124,63,1
matrix variables,10,NNS,1,0.000909674657534,-0.000540580143281,779,457,1
maximal admissible,10,JJ,1,0.000909674657534,-0.000540580143281,290,185,1
maximality,2,NN,1,0.000909674657534,-0.000540580143281,12963,4481,1
meaning,2,NN,1,0.000909674657534,-0.000540580143281,34125324,2531850,1
min,2,NN,1,0.000909674657534,-0.000540580143281,6842694,412132,1
minimal defining,10,NN,1,0.000909674657534,-0.000540580143281,225,114,1
minimality,2,NN,1,0.000909674657534,-0.000540580143281,21173,6542,1
ml+1,2,NN,1,0.000909674657534,-0.000540580143281,24023,7988,1
model theory,10,NN,1,0.000909674657534,-0.000540580143281,17350,5868,1
monic free,10,JJ,1,0.000909674657534,-0.000540580143281,,,1
monic free,10,VBP,1,0.000909674657534,-0.000540580143281,,,1
monic linear,10,JJ,1,0.000909674657534,-0.000540580143281,179,99,1
monic linear,10,NN,1,0.000909674657534,-0.000540580143281,179,99,1
