word,pos,frequency,tf_idf,inf
operator convexity,NA,1,0.000913781982369,-0.000542671596607
operator model,NA,1,0.000913781982369,-0.000542671596607
operator spaces,NA,1,0.000913781982369,-0.000542671596607
operator system,NA,1,0.000913781982369,-0.000542671596607
operator tuple,NA,1,0.000913781982369,-0.000542671596607
operators,NNS,1,0.000913781982369,-0.000542671596607
optimization BPR13,NA,1,0.000913781982369,-0.000542671596607
orange,NN,1,0.000913781982369,-0.000542671596607
ordinary,JJ,1,0.000913781982369,-0.000542671596607
org/abs/1407,VBD,1,0.000913781982369,-0.000542671596607
org/abs/1407 8198>,NA,1,0.000913781982369,-0.000542671596607
org/abs/1601,JJ,1,0.000913781982369,-0.000542671596607
org/abs/1601 07993>,NA,1,0.000913781982369,-0.000542671596607
org/abs/1602,RB,1,0.000913781982369,-0.000542671596607
org/abs/1602,VBD,1,0.000913781982369,-0.000542671596607
org/abs/1602 00762>,NA,1,0.000913781982369,-0.000542671596607
org/abs/1602 00765>,NA,1,0.000913781982369,-0.000542671596607
origin,VBP,1,0.000913781982369,-0.000542671596607
orthogonal sum,NA,1,0.000913781982369,-0.000542671596607
otherwise,RB,1,0.000913781982369,-0.000542671596607
p-1,JJ,1,0.000913781982369,-0.000542671596607
p=1,JJ,1,0.000913781982369,-0.000542671596607
p=1,VBP,1,0.000913781982369,-0.000542671596607
pF,NN,1,0.000913781982369,-0.000542671596607
pair C=,NA,1,0.000913781982369,-0.000542671596607
pairs,NNS,1,0.000913781982369,-0.000542671596607
particular,VBP,1,0.000913781982369,-0.000542671596607
passing,VBG,1,0.000913781982369,-0.000542671596607
pencil determined,NA,1,0.000913781982369,-0.000542671596607
permutation matrix,NA,1,0.000913781982369,-0.000542671596607
perspective,JJ,1,0.000913781982369,-0.000542671596607
phenomena,VBP,1,0.000913781982369,-0.000542671596607
play,VBP,1,0.000913781982369,-0.000542671596607
plays,NNS,1,0.000913781982369,-0.000542671596607
polynomial depending,NA,1,0.000913781982369,-0.000542671596607
polynomials characterizes,NA,1,0.000913781982369,-0.000542671596607
polynomials positive,NA,1,0.000913781982369,-0.000542671596607
positive maps,NA,1,0.000913781982369,-0.000542671596607
possibly,RB,1,0.000913781982369,-0.000542671596607
preliminary lemmas,NA,1,0.000913781982369,-0.000542671596607
preprint,NN,1,0.000913781982369,-0.000542671596607
problems,NNS,1,0.000913781982369,-0.000542671596607
problems described,NA,1,0.000913781982369,-0.000542671596607
proceeding,VBG,1,0.000913781982369,-0.000542671596607
process,NN,1,0.000913781982369,-0.000542671596607
process terminates,NA,1,0.000913781982369,-0.000542671596607
produce,VBP,1,0.000913781982369,-0.000542671596607
products,NNS,1,0.000913781982369,-0.000542671596607
programming,VBG,1,0.000913781982369,-0.000542671596607
projection onto,NA,1,0.000913781982369,-0.000542671596607
proof,VBD,1,0.000913781982369,-0.000542671596607
proof appears,NA,1,0.000913781982369,-0.000542671596607
proof shows,NA,1,0.000913781982369,-0.000542671596607
proofs,JJ,1,0.000913781982369,-0.000542671596607
proper subpencil,NA,1,0.000913781982369,-0.000542671596607
proper subset,NA,1,0.000913781982369,-0.000542671596607
proper subspace,NA,1,0.000913781982369,-0.000542671596607
properly,RB,1,0.000913781982369,-0.000542671596607
properly contains,NA,1,0.000913781982369,-0.000542671596607
properties,NNS,1,0.000913781982369,-0.000542671596607
property,NN,1,0.000913781982369,-0.000542671596607
propertyM,NN,1,0.000913781982369,-0.000542671596607
proposition,NN,1,0.000913781982369,-0.000542671596607
prove,JJ,1,0.000913781982369,-0.000542671596607
provide,VBP,1,0.000913781982369,-0.000542671596607
pt,NN,1,0.000913781982369,-0.000542671596607
qm,NN,1,0.000913781982369,-0.000542671596607
quantum,JJ,1,0.000913781982369,-0.000542671596607
quantum inequalities,NA,1,0.000913781982369,-0.000542671596607
questions,NNS,1,0.000913781982369,-0.000542671596607
quotients,NNS,1,0.000913781982369,-0.000542671596607
r+1,NN,1,0.000913781982369,-0.000542671596607
r<,NN,1,0.000913781982369,-0.000542671596607
r=1,NN,1,0.000913781982369,-0.000542671596607
rOpenness,NN,1,0.000913781982369,-0.000542671596607
rOpenness propertyM,NA,1,0.000913781982369,-0.000542671596607
rank,NN,1,0.000913781982369,-0.000542671596607
reader,NN,1,0.000913781982369,-0.000542671596607
reader's,NN,1,0.000913781982369,-0.000542671596607
reader's convenience,NA,1,0.000913781982369,-0.000542671596607
real numbers,NA,1,0.000913781982369,-0.000542671596607
realization,NN,1,0.000913781982369,-0.000542671596607
recent references,NA,1,0.000913781982369,-0.000542671596607
recent results,NA,1,0.000913781982369,-0.000542671596607
reduce,VB,1,0.000913781982369,-0.000542671596607
reducing subspaces,NA,1,0.000913781982369,-0.000542671596607
refer,VBP,1,0.000913781982369,-0.000542671596607
references,NNS,1,0.000913781982369,-0.000542671596607
reine,JJ,1,0.000913781982369,-0.000542671596607
reine angew,NA,1,0.000913781982369,-0.000542671596607
related,JJ,1,0.000913781982369,-0.000542671596607
relaxation,NN,1,0.000913781982369,-0.000542671596607
repeat,NN,1,0.000913781982369,-0.000542671596607
representation theorem,NA,1,0.000913781982369,-0.000542671596607
represented,VBD,1,0.000913781982369,-0.000542671596607
resp,JJ,1,0.000913781982369,-0.000542671596607
resp,NN,1,0.000913781982369,-0.000542671596607
respect,VBP,1,0.000913781982369,-0.000542671596607
restated,VBD,1,0.000913781982369,-0.000542671596607
rests,NNS,1,0.000913781982369,-0.000542671596607
result follows,NA,1,0.000913781982369,-0.000542671596607
reverse,JJ,1,0.000913781982369,-0.000542671596607
reverse inclusion,NA,1,0.000913781982369,-0.000542671596607
reverses,VBZ,1,0.000913781982369,-0.000542671596607
routine,NN,1,0.000913781982369,-0.000542671596607
routine limiting,NA,1,0.000913781982369,-0.000542671596607
row,NN,1,0.000913781982369,-0.000542671596607
runs,NNS,1,0.000913781982369,-0.000542671596607
s+t=d,NN,1,0.000913781982369,-0.000542671596607
s+t=d,VBP,1,0.000913781982369,-0.000542671596607
s=U,VBD,1,0.000913781982369,-0.000542671596607
sa,NN,1,0.000913781982369,-0.000542671596607
sa,RB,1,0.000913781982369,-0.000542671596607
sa,VBD,1,0.000913781982369,-0.000542671596607
sam@math,NN,1,0.000913781982369,-0.000542671596607
sam@math ufl,NA,1,0.000913781982369,-0.000542671596607
satisfying,VBG,1,0.000913781982369,-0.000542671596607
self,NN,1,0.000913781982369,-0.000542671596607
self contained,NA,1,0.000913781982369,-0.000542671596607
self-adjoint coefficients,NA,1,0.000913781982369,-0.000542671596607
self-adjoint elements,NA,1,0.000913781982369,-0.000542671596607
self-adjoint matrices,NA,1,0.000913781982369,-0.000542671596607
semi-algebraic geometry,NA,1,0.000913781982369,-0.000542671596607
semidefinite programming,NA,1,0.000913781982369,-0.000542671596607
sending,VBG,1,0.000913781982369,-0.000542671596607
separate,JJ,1,0.000913781982369,-0.000542671596607
separate argument,NA,1,0.000913781982369,-0.000542671596607
separating,VBG,1,0.000913781982369,-0.000542671596607
separating hyperplane,NA,1,0.000913781982369,-0.000542671596607
separation result,NA,1,0.000913781982369,-0.000542671596607
sequence,VBP,1,0.000913781982369,-0.000542671596607
series,NN,1,0.000913781982369,-0.000542671596607
series expansions,NA,1,0.000913781982369,-0.000542671596607
settranslatorsemptysetaddresses,VBZ,1,0.000913781982369,-0.000542671596607
setup,NN,1,0.000913781982369,-0.000542671596607
sharp,JJ,1,0.000913781982369,-0.000542671596607
sharpened,VBN,1,0.000913781982369,-0.000542671596607
shows matrix,NA,1,0.000913781982369,-0.000542671596607
shuffle discussed,NA,1,0.000913781982369,-0.000542671596607
shuffles,NNS,1,0.000913781982369,-0.000542671596607
signal,JJ,1,0.000913781982369,-0.000542671596607
signal flow,NA,1,0.000913781982369,-0.000542671596607
simple,JJ,1,0.000913781982369,-0.000542671596607
simple lemmas,NA,1,0.000913781982369,-0.000542671596607
singular,JJ,1,0.000913781982369,-0.000542671596607
sized,VBN,1,0.000913781982369,-0.000542671596607
sized identity,NA,1,0.000913781982369,-0.000542671596607
sizes,JJ,1,0.000913781982369,-0.000542671596607
sizes,NNS,1,0.000913781982369,-0.000542671596607
sizes,VBZ,1,0.000913781982369,-0.000542671596607
skip,VBP,1,0.000913781982369,-0.000542671596607
skip straight,NA,1,0.000913781982369,-0.000542671596607
smaller,JJR,1,0.000913781982369,-0.000542671596607
smaller dimension,NA,1,0.000913781982369,-0.000542671596607
solutions,NNS,1,0.000913781982369,-0.000542671596607
somewhat,RB,1,0.000913781982369,-0.000542671596607
spaces,VBZ,1,0.000913781982369,-0.000542671596607
span,NN,1,0.000913781982369,-0.000542671596607
span,VBD,1,0.000913781982369,-0.000542671596607
span,VBP,1,0.000913781982369,-0.000542671596607
spectrahedra,NNS,1,0.000913781982369,-0.000542671596607
spectrahedra,VBP,1,0.000913781982369,-0.000542671596607
spectrahedron,VBP,1,0.000913781982369,-0.000542671596607
square,NN,1,0.000913781982369,-0.000542671596607
square matrices,NA,1,0.000913781982369,-0.000542671596607
standard,NN,1,0.000913781982369,-0.000542671596607
standard basis,NA,1,0.000913781982369,-0.000542671596607
statement,NN,1,0.000913781982369,-0.000542671596607
statement holds,NA,1,0.000913781982369,-0.000542671596607
steps,NNS,1,0.000913781982369,-0.000542671596607
straight,JJ,1,0.000913781982369,-0.000542671596607
straightforward,NN,1,0.000913781982369,-0.000542671596607
strengthening,VBG,1,0.000913781982369,-0.000542671596607
structure,NN,1,0.000913781982369,-0.000542671596607
study,VBP,1,0.000913781982369,-0.000542671596607
subordinate,JJ,1,0.000913781982369,-0.000542671596607
subpencil,VBD,1,0.000913781982369,-0.000542671596607
subsection,JJ,1,0.000913781982369,-0.000542671596607
subsection contains,NA,1,0.000913781982369,-0.000542671596607
subsequence,NN,1,0.000913781982369,-0.000542671596607
subsequences,NNS,1,0.000913781982369,-0.000542671596607
subspace,JJ,1,0.000913781982369,-0.000542671596607
subspace,VBP,1,0.000913781982369,-0.000542671596607
sum,JJ,1,0.000913781982369,-0.000542671596607
summary,JJ,1,0.000913781982369,-0.000542671596607
sums,JJ,1,0.000913781982369,-0.000542671596607
sums,NN,1,0.000913781982369,-0.000542671596607
suppose 1<,NA,1,0.000913781982369,-0.000542671596607
surveys,NNS,1,0.000913781982369,-0.000542671596607
symmetric,NN,1,0.000913781982369,-0.000542671596607
symmetric linear,NA,1,0.000913781982369,-0.000542671596607
symmetric matrices,NA,1,0.000913781982369,-0.000542671596607
symmetric operator,NA,1,0.000913781982369,-0.000542671596607
symmetry,NN,1,0.000913781982369,-0.000542671596607
system category,NA,1,0.000913781982369,-0.000542671596607
system engineering,NA,1,0.000913781982369,-0.000542671596607
system quotients,NA,1,0.000913781982369,-0.000542671596607
s},NN,1,0.000913781982369,-0.000542671596607
s} s=1,NA,1,0.000913781982369,-0.000542671596607
t>,VBP,1,0.000913781982369,-0.000542671596607
t>1,JJ,1,0.000913781982369,-0.000542671596607
tY,JJ,1,0.000913781982369,-0.000542671596607
tY,NN,1,0.000913781982369,-0.000542671596607
tY,VBP,1,0.000913781982369,-0.000542671596607
technical,JJ,1,0.000913781982369,-0.000542671596607
tensor,NN,1,0.000913781982369,-0.000542671596607
tensor products,NA,1,0.000913781982369,-0.000542671596607
term monomials,NA,1,0.000913781982369,-0.000542671596607
terminates,NNS,1,0.000913781982369,-0.000542671596607
theme,NN,1,0.000913781982369,-0.000542671596607
theorem,JJ,1,0.000913781982369,-0.000542671596607
theoremTheorem[section],JJ,1,0.000913781982369,-0.000542671596607
theoremTheorem[section] cor[theorem]Corollarylemma[theorem]Lemmasublemma[theorem]Sublemmaprop[theorem]Propositiondefinition[theorem]Definitionalg[theorem]Algorithmremark[theorem]Remarkrem[theorem]Remarkconj[theorem]Conjecturequestion[theorem]Questionexample[theorem]Examplethm[theorem]Theoremlem[theorem]LemmaCor[theorem]Corollarydefi[theorem]Definitionlemma*Lemma,NA,1,0.000913781982369,-0.000542671596607
theorems,NNS,1,0.000913781982369,-0.000542671596607
theory SIG97,NA,1,0.000913781982369,-0.000542671596607
transfer-function,NN,1,0.000913781982369,-0.000542671596607
transfer-function realization,NA,1,0.000913781982369,-0.000542671596607
transforms,VBZ,1,0.000913781982369,-0.000542671596607
tuple,NNS,1,0.000913781982369,-0.000542671596607
turns,VBZ,1,0.000913781982369,-0.000542671596607
ubiquitous,JJ,1,0.000913781982369,-0.000542671596607
ucsd,JJ,1,0.000913781982369,-0.000542671596607
ucsd edu,NA,1,0.000913781982369,-0.000542671596607
ufl,NN,1,0.000913781982369,-0.000542671596607
ufl edu,NA,1,0.000913781982369,-0.000542671596607
uniform,NN,1,0.000913781982369,-0.000542671596607
uniform bound,NA,1,0.000913781982369,-0.000542671596607
unimodular,JJ,1,0.000913781982369,-0.000542671596607
unique,JJ,1,0.000913781982369,-0.000542671596607
unitary U=U,NA,1,0.000913781982369,-0.000542671596607
using,VBG,1,0.000913781982369,-0.000542671596607
using equation,NA,1,0.000913781982369,-0.000542671596607
usual,JJ,1,0.000913781982369,-0.000542671596607
usual Hahn-Banach,NA,1,0.000913781982369,-0.000542671596607
v=,VBP,1,0.000913781982369,-0.000542671596607
v=0,NN,1,0.000913781982369,-0.000542671596607
v>1,NN,1,0.000913781982369,-0.000542671596607
vanishes,NNS,1,0.000913781982369,-0.000542671596607
variable,JJ,1,0.000913781982369,-0.000542671596607
variables Kra01,NA,1,0.000913781982369,-0.000542671596607
various natural,NA,1,0.000913781982369,-0.000542671596607
vector space,NA,1,0.000913781982369,-0.000542671596607
view,NN,1,0.000913781982369,-0.000542671596607
whenever,NN,1,0.000913781982369,-0.000542671596607
whenever,WDT,1,0.000913781982369,-0.000542671596607
working,VBG,1,0.000913781982369,-0.000542671596607
write,JJ,1,0.000913781982369,-0.000542671596607
write,RB,1,0.000913781982369,-0.000542671596607
write,WRB,1,0.000913781982369,-0.000542671596607
x=,JJ,1,0.000913781982369,-0.000542671596607
x=,NNP,1,0.000913781982369,-0.000542671596607
yield,NN,1,0.000913781982369,-0.000542671596607
zero,NN,1,0.000913781982369,-0.000542671596607
zero shows,NA,1,0.000913781982369,-0.000542671596607
zeros,CD,1,0.000913781982369,-0.000542671596607
